gene,Fish_kME
isogroup4837,0
isogroup4839,0
isogroup484,0
isogroup4840,0.425958292070254
isogroup4844,0.121909873510769
isogroup4846,0
isogroup4847,0
isogroup4849,0
isogroup485,0
isogroup4850,0.29102381164992
isogroup4851,0.756542870590413
isogroup4853,0
isogroup4857,0
isogroup4859,0.599880187592469
isogroup486,0.807373740999182
isogroup4862,0
isogroup4865,0
isogroup4866,0
isogroup4868,0.631193551265497
isogroup4869,0
isogroup487,0.868373989422909
isogroup4870,0
isogroup4871,0
isogroup4874,0
isogroup4876,0
isogroup4877,0
isogroup4878,0
isogroup488,0
isogroup4882,0.419158391017264
isogroup4884,0
isogroup4885,0
isogroup4886,0
isogroup4889,0
isogroup489,0.722048607880038
isogroup4890,0
isogroup4891,0
isogroup4892,0
isogroup4894,0
isogroup4895,0
isogroup4896,0
isogroup4897,0.696139061757519
isogroup4899,0
isogroup49,0
isogroup490,0
isogroup4901,0
isogroup4903,0
isogroup4909,0
isogroup491,0.616583416233517
isogroup4911,0.542887099109233
isogroup4912,0
isogroup4913,0
isogroup4916,0
isogroup4917,0
isogroup4918,0.513787942575373
isogroup4919,0
isogroup492,0.535433544268342
isogroup4920,0
isogroup4921,0.533147109444072
isogroup4923,0
isogroup4924,0
isogroup4925,0
isogroup4927,0
isogroup4928,0
isogroup493,0.419100726148346
isogroup4930,0
isogroup4931,0
isogroup4935,0
isogroup4939,0
isogroup494,0
isogroup4943,0
isogroup4944,0
isogroup4945,0
isogroup4947,0.102682533801608
isogroup4948,0
isogroup4949,0
isogroup495,0
isogroup4952,0.461221952527522
isogroup4955,0
isogroup4957,0
isogroup4958,0
isogroup4959,0
isogroup4960,0
isogroup4961,0
isogroup4962,0
isogroup4963,0
isogroup4964,0
isogroup4965,0
isogroup4966,0
isogroup497,0
isogroup4970,0
isogroup4971,0.664076650203938
isogroup4972,0
isogroup4973,0
isogroup4975,0
isogroup4976,0
isogroup4978,0.570464625852824
isogroup498,0
isogroup4980,0
isogroup4981,0
isogroup4982,0
isogroup4984,0.420252388609682
isogroup4985,0.490083515784307
isogroup4986,0
isogroup4987,0
isogroup4988,0
isogroup4989,0
isogroup499,0.728933361070413
isogroup4992,0
isogroup4994,0.363216380629106
isogroup4995,0
isogroup4997,0
isogroup4998,0
isogroup4999,0
isogroup5,0.579975133793407
isogroup50,0.82011978531209
isogroup500,0.679046390413886
isogroup5001,0
isogroup5002,0
isogroup5004,0
isogroup5004.1,0
isogroup5005,0
isogroup5008,0
isogroup5009,0
isogroup501,0
isogroup5010,0
isogroup5011,0.246075566597581
isogroup5012,0
isogroup5014,0
isogroup5015,0
isogroup502,0.601119023516287
isogroup5021,0
isogroup5022,0
isogroup5023,0
isogroup5027,0
isogroup5028,0
isogroup5029,0
isogroup503,0
isogroup5030,0
isogroup5032,0
isogroup5033,0
isogroup5035,0
isogroup5037,0.549811554491781
isogroup504,0
isogroup5041,0
isogroup5043,0
isogroup5046,0
isogroup5047,0.780257097809735
isogroup5049,0
isogroup505,0
isogroup5051,0
isogroup5054,0
isogroup5055,0
isogroup5058,0
isogroup5059,0.591336995821191
isogroup5061,0
isogroup5063,0
isogroup5064,0
isogroup5067,0
isogroup5068,0.35072984968983
isogroup5069,0
isogroup507,0
isogroup5070,0
isogroup5071,0
isogroup5073,0
isogroup5074,0
isogroup5076,0
isogroup5077,0
isogroup5078,0
isogroup508.1,0.372844699271321
isogroup5080,0
isogroup5082,0
isogroup5083,0
isogroup5084,0
isogroup5085,0.702788775212488
isogroup5087,0
isogroup5088,0
isogroup5089,0
isogroup509,0.587686076853425
isogroup5091,0.52081513827585
isogroup5093,0
isogroup5094,0
isogroup5095,0
isogroup5096,0.520149808042399
isogroup5098,0
isogroup5099,0.457021147492196
isogroup510,0.901723255220613
isogroup5100,0
isogroup5101,0
isogroup5102,0
isogroup5103,0
isogroup5104,0
isogroup5105,0
isogroup5106,0.56995775642796
isogroup5108,0.62520411172046
isogroup5109,0.679938229851621
isogroup511,0
isogroup511.1,0
isogroup5110,0.702035405922116
isogroup5112,0
isogroup5113,0
isogroup5114,0.517156088119432
isogroup5115,0
isogroup5116,0
isogroup5119,0.554498939652312
isogroup5120,0.373256383805409
isogroup5122,0
isogroup5127,0
isogroup5128,0
isogroup5129,0
isogroup513,0
isogroup5130,0
isogroup5133,0
isogroup5137,0.631272942170186
isogroup5138,0
isogroup5139,0
isogroup514,0
isogroup5140,0
isogroup5143,0
isogroup5144,0
isogroup5148,0.606711073427049
isogroup5150,0
isogroup5151,0
isogroup5154,0
isogroup5156,0
isogroup5159,0
isogroup516,0.812930585180545
isogroup5161,0
isogroup5162,0.352089956682173
isogroup5165,0.231705465027205
isogroup5166,0.428620940201073
isogroup5169,0
isogroup517,0
isogroup5170,0
isogroup5171,0
isogroup5174,0
isogroup5175,0
isogroup5176,0.184188797219762
isogroup5177,0
isogroup5178,0.73425944152552
isogroup5179,0
isogroup518,0.606904297068064
isogroup5180,0
isogroup5181,0
isogroup5188,0
isogroup5189,0
isogroup5190,0
isogroup5191,0
isogroup5194,0.845775952971219
isogroup5195,0
isogroup5196,0
isogroup5197,0.796531020079115
isogroup5198,0
isogroup520,0
isogroup5203,0
isogroup5205,0.478246263211656
isogroup5206,0
isogroup5208,0
isogroup5209,0
isogroup521,0
isogroup5212,0
isogroup5213,0
isogroup5214,0
isogroup5217,0.348914437043533
isogroup5218,0
isogroup522,0
isogroup5223,0
isogroup5224,0
isogroup5227,0
isogroup5229,0.262268325433013
isogroup523,0.845082493251797
isogroup5230,0
isogroup5231,0
isogroup5233,0
isogroup5234,0.453787201889311
isogroup5235,0
isogroup5236,0
isogroup5237,0
isogroup5238,0
isogroup5239,0
isogroup524,0.775532428488493
isogroup5243,0
isogroup5245,0
isogroup5249,0
isogroup525,0
isogroup5252,0
isogroup5253,0
isogroup5255,0
isogroup5256,0
isogroup5257,0.635452825079604
isogroup5259,0
isogroup5261,0
isogroup5263,0
isogroup5267,0
isogroup5268,0
isogroup5269,0
isogroup527,0.685817034190527
isogroup5270,0
isogroup5272,0
isogroup5274,0
isogroup5276,0
isogroup5277,0
isogroup528,0
isogroup5280,0
isogroup5283,0.393495893979518
isogroup5284,0
isogroup5285,0
isogroup5287,0
isogroup5288,0
isogroup5289,0.486808323122816
isogroup5292,0
isogroup5294,0
isogroup5296,0
isogroup5297,0
isogroup5298,0
isogroup5299,0
isogroup530,0
isogroup5302,0
isogroup5306,0
isogroup531,0
isogroup5310,0
isogroup5311,0
isogroup5314,0
isogroup5315,0
isogroup5318,0.385651942559468
isogroup5319,0
isogroup532,0.645808231944595
isogroup5320,0
isogroup5321,0
isogroup5322,0.575152718721382
isogroup5323,0
isogroup5324,0
isogroup5326,0
isogroup5327,0
isogroup5328,0
isogroup5329,0
isogroup533,0.78629199035703
isogroup5331,0
isogroup5332,0
isogroup5335,0
isogroup5339,0
isogroup534,0.738712420338411
isogroup5340,0.222618946282056
isogroup5342,0.55395132629964
isogroup5344,0.412720327802857
isogroup5346,0
isogroup5347,0
isogroup5348,0.351825626128861
isogroup535,0.506198415278075
isogroup5350,0
isogroup5353,0
isogroup5356,0
isogroup5358,0
isogroup536,0
isogroup5360,0
isogroup5361,0
isogroup5363,0
isogroup5364,0
isogroup5366,0.443653414538875
isogroup5367,0
isogroup537,0
isogroup5370,0.556491362932215
isogroup5371,0
isogroup5372,0.486764063947142
isogroup5373,0
isogroup5375,0
isogroup5376,0
isogroup5378,0
isogroup538,0
isogroup5383,0.176296960505615
isogroup5384,0
isogroup5385,0.660072473955871
isogroup5386,0
isogroup5388,0
isogroup5389,0
isogroup539,0.820582815042043
isogroup5390,0
isogroup5391,0
isogroup5393,0
isogroup5394,0
isogroup5395,0
isogroup5398,0.32332998761905
isogroup54,0.816006671104933
isogroup540,0
isogroup5400,0.549506412294044
isogroup5403,0
isogroup5406,0
isogroup5409,0
isogroup541,0.607472631026792
isogroup5412,0
isogroup5414,0.388509251215816
isogroup5416,0
isogroup5419,0
isogroup542,0
isogroup5421,0
isogroup5423,0
isogroup5424,0.499233624558889
isogroup5425,0.526804303948443
isogroup5429,0
isogroup5430,0
isogroup5434,0.519552818385656
isogroup5435,0
isogroup5439,0.615359918314518
isogroup5441,0
isogroup5442,0
isogroup5443,0
isogroup5444,0
isogroup5447,0
isogroup545,0
isogroup5451,0
isogroup5453,0
isogroup5455,0.33073551066725
isogroup546,0
isogroup5462,0
isogroup5463,0
isogroup5465,0.548877470334084
isogroup5466,0
isogroup5468,0
isogroup5469,0
isogroup547,0.624192731722002
isogroup5470,0.440317873522052
isogroup5471,0
isogroup5473,0
isogroup5475,0.450802960719002
isogroup5478,0
isogroup548,0
isogroup5480,0
isogroup5483,0
isogroup5484,0
isogroup5487,0
isogroup5489,0
isogroup549,0
isogroup5490,0
isogroup5494,0
isogroup5495,0
isogroup5498,0
isogroup5499,0
isogroup55,0.266282403210322
isogroup550,0
isogroup5500,0
isogroup5502,0
isogroup5503,0
isogroup5507,0
isogroup5509,0
isogroup5510,0
isogroup5511,0
isogroup5512,0
isogroup5513,0.603156706672072
isogroup5515,0
isogroup5517,0.415623895581624
isogroup5518,0
isogroup552,0
isogroup5520,0
isogroup5522,0.487992100963397
isogroup5523,0
isogroup5527,0
isogroup5528,0
isogroup553,0.470795949335562
isogroup5530,0
isogroup5532,0
isogroup5535,0.701442335055718
isogroup5536,0
isogroup5539,0
isogroup554,0
isogroup5540,0
isogroup5542,0
isogroup5543,0
isogroup5544,0
isogroup5546,0.818681149273639
isogroup5548,0
isogroup5549,0
isogroup555,0
isogroup5550,0
isogroup5551,0
isogroup5553,0
isogroup5554,0
isogroup5558,0
isogroup556,0.608124962122942
isogroup5564,0
isogroup5565,0.665556520071349
isogroup5567,0
isogroup5569,0
isogroup5570,0
isogroup5573,0
isogroup5577,0
isogroup5579,0
isogroup5580,0
isogroup5581,0
isogroup5582,0.51663587132413
isogroup5588,0.341704093064695
isogroup5592,0
isogroup5593,0
isogroup5594,0.649617003448369
isogroup5596,0
isogroup5597,0
isogroup5598,0
isogroup5599,0
isogroup560,0.863777998300593
isogroup5600,0
isogroup5602,0
isogroup5605,0
isogroup5607,0.582485430605651
isogroup5608,0.779781919113847
isogroup5609,0
isogroup561,0
isogroup5610,0
isogroup5611,0.338424560906156
isogroup5613,0
isogroup5617,0
isogroup5618,0.676720141941914
isogroup562,0.776742158682538
isogroup5620,0
isogroup5622,0.524006085364464
isogroup5623,0
isogroup5624,0
isogroup5625,0.630608565138733
isogroup5631,0
isogroup5635,0
isogroup5637,0
isogroup5639,0
isogroup564,0.812126925432989
isogroup5642,0
isogroup5643,0
isogroup5645,0
isogroup5649,0
isogroup565,0
isogroup5650,0
isogroup5652,0
isogroup5654,0
isogroup5655,0
isogroup5657,0
isogroup566,0
isogroup5661,0.510875138307851
isogroup5662,0
isogroup5663,0
isogroup5664,0
isogroup5665,0.714666425924027
isogroup5666,0
isogroup5667,0
isogroup5668,0
isogroup567,0
isogroup5670,0.667706546382215
isogroup5671,0.817959958091301
isogroup5673,0
isogroup5674,0
isogroup5676,0
isogroup5677,0.643991454040076
isogroup5678,0
isogroup5679,0
isogroup568,0
isogroup5681,0
isogroup5683,0.594933690724806
isogroup5684,0
isogroup5686,0
isogroup5689,0
isogroup5691,0
isogroup5693,0
isogroup5695,0
isogroup5696,0
isogroup5697,0
isogroup5698,0
isogroup57,0
isogroup570,0.556444818847384
isogroup5702,0
isogroup5704,0.555103693113756
isogroup5706,0
isogroup5709,0
isogroup5713,0
isogroup5715,0.500985103925559
isogroup5716,0
isogroup5718,0
isogroup5719,0
isogroup5720,0
isogroup5723,0
isogroup5725,0
isogroup5728,0
isogroup5729,0
isogroup573,0.468394419257327
isogroup5730,0
isogroup5732,0
isogroup5734,0
isogroup5735,0
isogroup5736,0.629335888472031
isogroup5739,0
isogroup574,0
isogroup5740,0
isogroup5741,0.268824310690291
isogroup5742,0
isogroup5744,0
isogroup5745,0.731404158039867
isogroup5747,0
isogroup5748,0
isogroup5749,0
isogroup575,0
isogroup5751,0.445911542044119
isogroup5752,0
isogroup5754,0
isogroup5755,0
isogroup5756,0
isogroup5758,0
isogroup5759,0
isogroup5760,0
isogroup5761,0
isogroup5762,0
isogroup5763,0
isogroup5765,0
isogroup5766,0
isogroup577,0
isogroup5771,0
isogroup5774,0.247676488421905
isogroup5777,0
isogroup5778,0
isogroup5779,0
isogroup5780,0
isogroup5784,0.689683818266377
isogroup5785,0
isogroup5788,0
isogroup5789,0
isogroup579,0
isogroup5790,0.409444186873408
isogroup5791,0
isogroup5792,0
isogroup5795,0
isogroup5796,0
isogroup5799,0
isogroup58,0.801928123254091
isogroup580,0.165041225755103
isogroup5803,0
isogroup5804,0
isogroup5805,0
isogroup5806,0.568536695479004
isogroup5807,0
isogroup5808,0
isogroup581,0
isogroup5812,0
isogroup5813,0
isogroup5814,0
isogroup5818,0
isogroup5819,0
isogroup582,0
isogroup5820,0
isogroup5822,0
isogroup5823,0
isogroup5824,0
isogroup5826,0
isogroup583,0.528501326274531
isogroup5830,0.436142485296711
isogroup5832,0
isogroup5833,0
isogroup5835,0.621114606652134
isogroup5836,0
isogroup5837,0
isogroup5838,0
isogroup5839,0
isogroup5840,0
isogroup5841,0.421227681610673
isogroup5842,0.205676357786433
isogroup5844,0
isogroup5845,0
isogroup5846,0.409526299882538
isogroup5847,0.484636694796098
isogroup585.1,0
isogroup5851,0.617685865686807
isogroup5852,0
isogroup5853,0
isogroup5857,0
isogroup5858,0
isogroup5859,0
isogroup586,0
isogroup5863,0
isogroup5864,0
isogroup5865,0
isogroup5867,0
isogroup5868,0.687058885116292
isogroup5869,0
isogroup587,0.82494766013266
isogroup5871,0
isogroup5872,0
isogroup5874,0.581818042197245
isogroup5877,0
isogroup5878,0
isogroup5881,0
isogroup5882,0
isogroup5883,0.425050886264038
isogroup5884,0
isogroup5888,0
isogroup589,0
isogroup5892,0
isogroup5894,0
isogroup5895,0
isogroup5896,0
isogroup5897,0
isogroup5899,0
isogroup59,0.697751446349142
isogroup590,0
isogroup5901,0
isogroup5902,0
isogroup5904,0
isogroup5906,0
isogroup5908,0
isogroup591,0
isogroup5910,0
isogroup5911,0
isogroup5914,0
isogroup5919,0
isogroup592,0
isogroup5921,0.669573587434833
isogroup5923,0
isogroup5925,0.270633761043364
isogroup5928,0
isogroup5929,0
isogroup593,0.613578284989284
isogroup5933,0.112977977756947
isogroup5934,0
isogroup5935,0
isogroup5936,0
isogroup5945,0
isogroup5950,0
isogroup5951,0.585094652815352
isogroup5952,0
isogroup5954,0.88752661248375
isogroup5956,0
isogroup5958,0
isogroup5959,0
isogroup596,0.363435085051621
isogroup5962,0
isogroup5963,0
isogroup5964,0.419070759202545
isogroup5965,0
isogroup5968,0
isogroup597,0
isogroup5972,0
isogroup5977,0
isogroup5978,0.299030197970708
isogroup5979,0
isogroup5980,0
isogroup5982,0
isogroup5983,0
isogroup5984,0
isogroup5985,0
isogroup5988,0.821079783635349
isogroup5989,0
isogroup599,0
isogroup5990,0
isogroup5991,0
isogroup5993,0
isogroup5997,0
isogroup5999,0.61907316739223
isogroup60,0.326131215189036
isogroup6000,0
isogroup6002,0
isogroup6003.1,0
isogroup6004,0
isogroup6007,0
isogroup6008,0
isogroup6009,0
isogroup601,0
isogroup6011,0.725507213459172
isogroup6012,0
isogroup6013,0
isogroup6014,0
isogroup6015,0
isogroup6016,0.749098925975423
isogroup6018,0.440066472073851
isogroup6019,0
isogroup602,0.845749588033541
isogroup6020,0
isogroup6021,0
isogroup6022,0
isogroup6024.1,0
isogroup6025,0
isogroup6026,0
isogroup6028,0
isogroup6031,0
isogroup6032,0.666517226427505
isogroup6034,0
isogroup6036,0
isogroup6038,0
isogroup6039,0.186841090782532
isogroup604,0
isogroup6040,0.545776109784698
isogroup6043,0
isogroup6048,0
isogroup6049,0
isogroup605,0.911493650277742
isogroup6050,0
isogroup6053,0.455287557694011
isogroup6054,0
isogroup6057,0
isogroup6058,0
isogroup6059,0
isogroup606,0.447699269991977
isogroup6060,0.387484617990766
isogroup6061,0.293635340080641
isogroup6062,0
isogroup6063,0
isogroup6065,0
isogroup6066,0
isogroup6068,0.656909681485137
isogroup6069,0.519867869351011
isogroup607,0
isogroup6071,0
isogroup6072,0
isogroup6074,0
isogroup6075,0
isogroup6077,0
isogroup6078,0
isogroup6079,0
isogroup608,0
isogroup6080,0.574833870205556
isogroup6081,0.504331886528878
isogroup6084,0.742741124923157
isogroup6086,0
isogroup6087,0
isogroup609,0
isogroup6090,0.453919596231036
isogroup6091,0
isogroup6093,0
isogroup6094,0
isogroup6096,0
isogroup6099,0
isogroup61,0.762282777574757
isogroup6103,0
isogroup6107,0
isogroup6108,0.480695891741298
isogroup6109,0
isogroup611,0.833938701617388
isogroup6117,0
isogroup6124,0
isogroup6125,0
isogroup6126,0
isogroup6127,0
isogroup6128,0
isogroup6129,0
isogroup6130,0.397250249073244
isogroup6131,0
isogroup6133,0
isogroup6134,0
isogroup6135,0.497425287923701
isogroup6136,0
isogroup6137,0.243737774968975
isogroup6138,0
isogroup614,0
isogroup6140,0
isogroup6143,0
isogroup6145,0
isogroup6147,0
isogroup6148,0
isogroup6149,0
isogroup615,0.673366965984762
isogroup6150,0
isogroup6151,0
isogroup6152,0
isogroup6154,0
isogroup6156,0
isogroup6157,0
isogroup6158,0
isogroup6159,0
isogroup6160,0
isogroup6161,0.382132882632415
isogroup6164,0
isogroup6165,0
isogroup6167,0.531089827275836
isogroup617,0
isogroup6172,0.394254410946524
isogroup6174,0
isogroup6178,0.475039773765306
isogroup6180,0
isogroup6181,0
isogroup6184,0
isogroup6186,0
isogroup6187,0.452890128366519
isogroup6189,0
isogroup6190,0
isogroup6191,0
isogroup6193,0
isogroup6194,0
isogroup6198,0
isogroup620,0
isogroup6200,0
isogroup6201,0
isogroup6205,0
isogroup6206,0.391369659734609
isogroup6209,0
isogroup621,0.733723105017738
isogroup6211,0
isogroup6212,0
isogroup6213,0
isogroup6216,0
isogroup6218,0.374348776691814
isogroup6219,0
isogroup622,0.788642745654743
isogroup6226,0
isogroup6228,0
isogroup623,0
isogroup6231,0
isogroup6232,0
isogroup6233,0.33722833503421
isogroup6234,0
isogroup6235,0
isogroup6236,0
isogroup6237,0
isogroup6238,0
isogroup624,0.419680455131048
isogroup6242,0.561261347698396
isogroup6243,0
isogroup6246,0
isogroup6247,0
isogroup6248,0
isogroup6249,0
isogroup625,0
isogroup6251,0
isogroup6252,0
isogroup6253,0
isogroup6257,0
isogroup6259,0.514074832086215
isogroup626,0
isogroup6261,0
isogroup6264,0
isogroup6265,0
isogroup6266,0
isogroup6267,0
isogroup627,0
isogroup6274,0.5383013788005
isogroup6275,0.623349063899547
isogroup6276,0
isogroup6277,0
isogroup6278,0
isogroup6279,0.524262057537614
isogroup628,0
isogroup6280,0
isogroup6283,0
isogroup6284,0
isogroup6287,0
isogroup6288,0
isogroup6289,0
isogroup629,0
isogroup6291,0
isogroup6292,0.604621488855951
isogroup6294,0
isogroup6295,0
isogroup6298,0
isogroup6299,0.706884946322578
isogroup63,0
isogroup630,0.57920507271461
isogroup6300,0
isogroup6301,0
isogroup6302,0
isogroup6303,0
isogroup6305,0
isogroup6307,0
isogroup6308,0
isogroup6309,0
isogroup631,0.622101594086994
isogroup6311,0
isogroup6312,0
isogroup6314,0
isogroup6317,0.48187367308874
isogroup6318,0
isogroup632,0.458556088637313
isogroup6320,0
isogroup6322,0
isogroup6325,0
isogroup6326,0
isogroup6327,0
isogroup6329,0
isogroup633,0.669315365029077
isogroup6330,0.805831446543671
isogroup6331,0.308917551564629
isogroup6332,0
isogroup6333,0
isogroup6335,0
isogroup6337,0.505618294519168
isogroup6340,0
isogroup6342,0
isogroup6344,0
isogroup6346,0
isogroup6348,0
isogroup6349,0.369977704473835
isogroup635,0
isogroup6350,0
isogroup6358,0
isogroup6359,0
isogroup636,0.641300368262427
isogroup6361,0
isogroup6363,0.386679157644061
isogroup6364,0
isogroup6367,0.224124626284475
isogroup637,0.738619331961911
isogroup6372,0
isogroup6373,0.733768072202655
isogroup638,0
isogroup6380,0
isogroup6382,0
isogroup6384,0
isogroup6386,0.536019766076497
isogroup639,0
isogroup6390,0
isogroup6391,0
isogroup6393,0
isogroup6395,0
isogroup6396,0
isogroup6399,0
isogroup64,0
isogroup640,0
isogroup6400,0
isogroup6401,0
isogroup6404,0
isogroup6409,0
isogroup641,0
isogroup6410,0
isogroup6411,0
isogroup6415,0.560606767736558
isogroup6416,0
isogroup6418,0.233485007260419
isogroup6419,0
isogroup6420,0
isogroup6423,0
isogroup6426,0
isogroup6429,0
isogroup643,0
isogroup6432.1,0
isogroup6433,0
isogroup6436,0
isogroup6437,0
isogroup644,0
isogroup6440,0
isogroup6441,0
isogroup6444,0.764815201235624
isogroup6445,0
isogroup6447,0.679411810624002
isogroup6449,0
isogroup645,0
isogroup6451,0.384591088074603
isogroup6452,0
isogroup6457,0
isogroup6458,0
isogroup646,0
isogroup6462,0
isogroup6464,0
isogroup6466,0
isogroup6467,0.2859759621037
isogroup6468,0
isogroup6469,0
isogroup6472,0.519340908457571
isogroup6473,0
isogroup6474,0
isogroup6479,0
isogroup648,0.596475769815295
isogroup6480,0
isogroup6483,0
isogroup6484,0
isogroup6486,0
isogroup6488,0
isogroup6489,0
isogroup6493,0
isogroup6494,0
isogroup6495,0
isogroup6498,0
isogroup650,0.682065132710644
isogroup6500,0
isogroup6501,0
isogroup6503,0
isogroup6508,0
isogroup651,0.732798787851473
isogroup6511,0.627022221063268
isogroup6512,0
isogroup6513,0.295487897621807
isogroup6515,0
isogroup6518,0.232059700941479
isogroup652,0.719100264604676
isogroup6520,0
isogroup6521,0
isogroup6524,0
isogroup6525,0
isogroup6528,0.20980508431189
isogroup6529,0
isogroup6531,0
isogroup6532,0
isogroup6534,0
isogroup6536,0
isogroup6537,0
isogroup654,0
isogroup6540,0
isogroup6541,0
isogroup6544,0.366012470890826
isogroup6548,0
isogroup6549,0.474958970757515
isogroup655,0
isogroup6550,0
isogroup6552,0
isogroup6553,0
isogroup6554,0.522642438057329
isogroup6558,0.520798564068374
isogroup656,0.747459447229639
isogroup6560,0
isogroup6562,0
isogroup6563,0
isogroup6565,0
isogroup6566,0
isogroup6567,0
isogroup6569,0
isogroup657,0.744638460434978
isogroup6572,0.653974287302794
isogroup6573,0.730100559731595
isogroup6575,0
isogroup6577,0
isogroup6578,0
isogroup658,0
isogroup6581,0
isogroup6582,0
isogroup6583,0
isogroup6584,0
isogroup6587,0
isogroup6589,0
isogroup659,0.850345069107931
isogroup6591,0
isogroup6592,0
isogroup6594,0
isogroup6596,0
isogroup6597,0
isogroup6599,0
isogroup66,0.768473269273584
isogroup660,0.507880797837569
isogroup6600,0
isogroup6601,0
isogroup6603,0
isogroup6606,0
isogroup6608,0.321063701246304
isogroup6609,0
isogroup661,0
isogroup6610,0
isogroup6611,0
isogroup6612,0
isogroup6615,0
isogroup6616,0.680377180696854
isogroup6617,0
isogroup6618,0
isogroup6620,0
isogroup6623,0.258008768677834
isogroup6625,0
isogroup6627,0.716663809451907
isogroup6628,0
isogroup6628.1,0
isogroup6629,0.617125812974593
isogroup6630,0
isogroup6632,0
isogroup6637,0
isogroup664,0
isogroup6642,0
isogroup6645,0
isogroup6646,0
isogroup6647,0
isogroup6648,0
isogroup665,0.797505462406226
isogroup6651,0
isogroup6652,0
isogroup6652.1,0
isogroup6654,0
isogroup6655,0
isogroup6657,0
isogroup6659,0.600505597013909
isogroup6661,0
isogroup6662,0
isogroup6664,0.725953246422052
isogroup6665,0
isogroup6667,0
isogroup6668,0.870227020106787
isogroup6669,0
isogroup6670,0
isogroup6671,0
isogroup6673,0
isogroup6674,0
isogroup6676,0
isogroup6677,0
isogroup6679,0
isogroup668,0.691111447344063
isogroup6680,0
isogroup6683,0
isogroup6686,0
isogroup669,0
isogroup6691,0
isogroup6692,0
isogroup6696,0
isogroup6698,0
isogroup67,0.693610180357631
isogroup670,0
isogroup6700,0
isogroup6702,0
isogroup6707,0
isogroup6708,0
isogroup6710,0.667016686784882
isogroup6714,0
isogroup6715,0
isogroup6717,0
isogroup6718,0
isogroup6719,0
isogroup672,0.698610478932764
isogroup6722,0
isogroup6723,0
isogroup6724,0
isogroup673,0.385069447342011
isogroup6730,0
isogroup6731,0
isogroup6732,0
isogroup6742,0
isogroup6743,0
isogroup6744,0
isogroup6746,0
isogroup6747,0
isogroup6748,0
isogroup6749,0
isogroup675,0.581583396194023
isogroup6750,0
isogroup6752,0.17609619430138
isogroup6754,0
isogroup6758,0
isogroup6759,0
isogroup6761,0
isogroup6763,0
isogroup6765,0
isogroup6766,0
isogroup6767,0
isogroup677,0
isogroup6770,0
isogroup6771,0
isogroup6776,0
isogroup6778,0
isogroup678,0.795876179954806
isogroup6780,0
isogroup6781,0
isogroup6782,0
isogroup6783,0
isogroup6784,0
isogroup6785,0
isogroup6786,0
isogroup6788,0
isogroup6789,0
isogroup679,0
isogroup6796,0
isogroup68,0
isogroup6802,0.5744303449468
isogroup6805,0.353258311636251
isogroup6806,0
isogroup6810,0
isogroup6815,0
isogroup6816,0
isogroup6817,0
isogroup6819,0
isogroup6820,0
isogroup6821,0
isogroup6822,0
isogroup683,0
isogroup6832,0
isogroup6835,0
isogroup6836,0.483497480254519
isogroup6841,0
isogroup6843,0
isogroup6844,0
isogroup6845,0
isogroup6846,0
isogroup6848,0.280666755524647
isogroup6849,0
isogroup685,0.530579805977851
isogroup6851,0
isogroup6852,0
isogroup6854,0
isogroup6855,0
isogroup686,0
isogroup6860,0
isogroup6862,0
isogroup6864,0
isogroup6867,0
isogroup6868,0
isogroup687,0
isogroup6872,0.306870780997606
isogroup6873,0
isogroup6879,0
isogroup688,0.685348146893245
isogroup6880,0
isogroup6883,0
isogroup6885,0
isogroup6886,0
isogroup6888,0
isogroup689,0
isogroup6890,0.710345039288202
isogroup6893,0
isogroup6894,0
isogroup69,0.887412986221423
isogroup690,0
isogroup6905,0
isogroup6906,0
isogroup6907,0
isogroup6908,0
isogroup6909,0
isogroup691,0.336710217005736
isogroup6911,0
isogroup6912,0
isogroup6913,0
isogroup6916,0
isogroup6918,0
isogroup6919,0
isogroup6921,0
isogroup6922,0
isogroup6925,0
isogroup6926,0
isogroup6927,0
isogroup6928,0
isogroup6929,0
isogroup693,0
isogroup6930,0
isogroup6931,0
isogroup6932,0
isogroup6934,0
isogroup6939,0.634729095380175
isogroup694,0.828405016151683
isogroup6941,0
isogroup6943,0
isogroup6948,0
isogroup6949,0.297515366290478
isogroup695,0
isogroup6950,0
isogroup6952,0
isogroup6953,0
isogroup6954,0
isogroup6955,0.316932875058745
isogroup6959,0
isogroup6961,0
isogroup6962,0
isogroup6963,0
isogroup6964,0
isogroup697,0
isogroup6972,0.240098553139968
isogroup6974,0
isogroup6975,0
isogroup6977.1,0
isogroup6978,0
isogroup6979,0
isogroup698,0
isogroup6980,0
isogroup6985,0.36519798420808
isogroup6989,0
isogroup699,0.457460726923079
isogroup6992,0
isogroup6993,0.752527897128962
isogroup6996,0
isogroup6997,0
isogroup6999,0
isogroup70,0
isogroup7003,0
isogroup7006,0
isogroup7008,0
isogroup701,0.548424388386339
isogroup7010,0
isogroup7012,0
isogroup7013,0.804350422601116
isogroup7014,0
isogroup7015,0
isogroup7018,0
isogroup7019,0
isogroup702,0.739874837226212
isogroup7021,0
isogroup7023,0
isogroup7024,0
isogroup7025,0
isogroup7026,0
isogroup7027,0
isogroup7029,0
isogroup703,0.748986048104327
isogroup7031,0
isogroup7034,0
isogroup7035,0
isogroup7036,0
isogroup704,0.835004702559061
isogroup7040,0
isogroup7041,0
isogroup7042,0
isogroup7045,0
isogroup7047,0
isogroup705,0
isogroup7054,0
